90.316,111.4,120.77,106.28,48.498,129.79,118.84,125.98,60.548,121.91,98.962,105.06,133.39,114.53,52.775,129.24,127.53,64.831,125.02,113.62,113.54,104.43,114.49,64.375,114.75,105.37,81.097,110.78,102.07,102.31,108.57,113.52,123.52,114.59,57.603,130.75,119.23,119.13,85.546,103.58,98.271,107.17,97.276,100.59,102.73,116.08,116.21,135.32,126.41,62.282,124.17,112.37,113.67,67.281,117.99
91.097,89.995,118.54,97.759,35.676,113.71,111.34,112.31,50.726,114.22,88.563,100.54,127.94,107.2,41.232,125.17,111.17,50.909,119.79,71.349,93.311,98.879,109.72,46.415,110.42,100.82,76.774,95.01,88.907,98.823,102.48,117.5,122.04,109.41,41.582,129.13,113.99,115.54,50.387,112.3,83.541,101.53,66.355,112.86,95.842,77.765,99.932,123.62,96.408,36.687,137.83,114.81,117.92,45.638,130.68
110.35,120.12,97.823,121,45.476,107.12,84.969,77.988,75.966,88.294,110.88,113.44,95.848,124,52.319,104.09,91.814,80.244,85.497,114.02,113.95,114.63,102.13,59.557,94.672,88.607,69.665,88.299,84.146,101.83,110.68,109.63,117.31,119.4,41.09,120.53,112.82,109.86,53.978,111.97,86.573,94.338,72.11,96.347,97.19,97.029,102.44,117.78,103.34,40.976,120.88,111.89,121.6,45.61,119.26
134.43,127.27,87.616,134.16,84.919,80.779,83.568,81.157,116.92,72.25,133.29,127.46,89.47,130.35,81.216,90.522,87.522,107.18,74.997,136.07,135.72,137.92,76.498,116.63,75.632,81.09,126.18,59.81,117,131.89,117.18,84.142,98.796,133.53,76.245,93.04,84.613,84.459,102.7,84.335,112.42,82.175,119.36,78.712,120.04,133.23,136.81,106.76,139.04,76.451,99.059,88.548,93.3,83.368,90.832
112.84,117.86,107.75,120.45,58.722,102.82,97.226,102.11,79.696,92.36,107.46,112.24,108.22,112.34,47.732,106.86,104.72,80.87,104.79,123.37,123.79,124.22,92.477,70.816,92.973,85.368,101.21,76.975,100.58,114.85,124.95,90.314,112.97,130.34,61.446,106.71,100.54,88.006,91.084,91.938,103.07,77.695,110.31,81.054,112.19,118.22,123.73,106.71,122.13,67.674,111.87,102.17,107.5,68.977,107.61
100.19,110.76,114.7,109.25,47.052,123.06,108.04,103.73,65.94,102.89,102.23,105.49,137.28,120.92,54.178,130.51,117.35,65.698,106.46,105.21,111.93,112.14,93.65,69.207,114.33,94.151,81.728,98.404,95.367,110.71,116.98,115.82,121.48,126.98,54.266,115.26,104.39,110.81,82.899,99.801,90.636,100.73,95.164,78.249,106.25,120.36,121.47,132.93,132.57,51.202,118.41,106.69,110.94,63.365,113.7
86.461,97.41,135.06,97.407,43.022,131.66,121.62,118,50.507,122.15,84.685,93.552,126.12,101.47,46.145,127.92,134.28,51.677,124.85,85.396,96.303,98.275,122.19,57.67,122.37,102.52,69.494,109.55,86.816,90.357,99.903,125.55,133.17,103.66,54.589,128.91,116.39,119.72,66.405,120.36,82.547,106.01,78.804,106.04,94.048,90.403,100.48,133.58,106.59,49.49,138.95,120,133.2,43.325,132.08
142.83,139.23,93.085,132.63,78.642,88.692,81.133,83.425,111.79,81.589,136.2,132.76,106.31,138.65,78.898,99.039,97.016,102.88,90.718,146.93,138.62,146.69,96.501,111.7,78.775,82.724,130.35,80.495,139.65,136.24,143.7,88.337,97.498,143.84,99.019,98.215,80.812,83.981,127.05,83.675,134.76,87.886,144.72,80.48,140.34,141.32,141.7,95.525,142.3,95.176,93.397,81.912,94.649,105.07,85.867
124.15,117.39,85.249,124.12,65.764,88.964,85.492,69.086,92.167,74.821,119.3,121.01,98.888,128.65,65.924,85.884,86.242,91.999,85.931,113.43,116.76,115.41,73.808,80.868,77.074,70.125,93.06,74.208,105.38,108.85,117.77,92.351,92.33,116.01,52.088,90.006,92.915,83.566,74.739,82.35,92.955,84.216,80.492,75.389,109.14,105.16,113.58,107.92,123.25,52.812,101.69,88.942,98.331,54.846,107.28
106.15,107.96,113.65,111.93,43.656,119.5,98.927,104.62,72.51,112.1,116.22,116.75,122.18,125.04,54.94,117.44,109.03,71.54,113.46,107.51,107.13,119.69,104.83,71.031,102.08,97.884,83.953,96.002,102.45,116.9,113.69,108.61,121.51,128.33,55.334,123.07,97.074,111.85,90.705,111.29,97.645,100.51,103.44,89.614,114.98,109.63,115.49,131.08,128.62,59.424,128.99,114.43,105.12,66.887,110
104.73,106.98,136.3,124.37,58.44,139.37,121.07,136,74.393,134,109.22,111.28,148.79,126.08,72.521,139.51,142.62,82.531,132.07,117.38,118.45,111.52,143.96,71.284,140.08,138.71,81.671,133.28,107.73,102.91,109.99,136.19,147.02,120.38,71.314,148.23,131.86,148.12,88.783,139.89,102.84,135.71,98.287,138,105.48,110.53,106.71,161.01,117.59,70.363,153.11,140.4,146.7,67.104,149.93
120.56,121.15,77.202,113.24,71.995,73.143,64.321,61.367,93.872,75.281,120.87,125.74,71.474,113.98,76.676,72.783,60.238,110.19,64.477,124.34,125.77,118.78,55.845,101.65,51.063,55.686,114.56,51.885,121.45,114.1,121.16,68.063,68.877,122.31,91.538,72.961,71.654,59.148,117.55,64.642,115.08,63.436,138.24,62.198,128.24,129.61,129.24,77.134,118.41,86.998,72.816,75.068,77.452,93.822,69.626
122.86,121.3,98.853,129.97,61.422,97.354,92.267,86.654,92.572,80.986,127.52,128.63,98.901,126.5,64.078,102.7,83.287,95.75,83.568,122.59,116.41,122.62,81.913,78.523,82.306,75.711,97.192,74.869,107.63,115.13,123.92,98.856,100.46,129.09,61.985,96.097,90.487,89.812,91.261,86.516,99.521,81.921,103.59,81.567,114.15,118.93,126.05,103.27,126.67,64.107,102.11,97.189,98.383,69.227,103.47
85.323,95.307,129.95,95.374,38.108,129.91,120.31,133.2,51.869,124.95,73.869,96.691,147.97,99.288,47.058,137.12,130.46,43.98,135.5,87.27,98.074,94.433,132.83,57.756,124.26,117.33,67.269,111.05,87.557,96.614,102.31,122.1,127.11,103.44,49.001,128.16,111.77,127.66,66.014,117.49,87.962,110.97,65.904,111.84,95.094,91.798,107.5,137.08,107.56,51.665,136.75,125.02,126.17,52.955,127.8
81.567,100.95,120.69,98.13,26.92,123.69,99.931,103.83,41.661,101.43,87.946,92.58,109.71,97.801,31.883,106.38,113.54,52.964,110.66,106.41,102.66,110.4,89.643,55.651,91.969,87.262,64.857,84.341,92.931,96.958,112.15,94.283,117.29,122.09,44.511,117.76,97.394,94.445,68.92,88.529,89.471,88.787,97.261,75.062,105.4,106.44,111.29,115.32,116.16,37.069,117.76,99.08,108.18,47.579,103.23
122.7,130.07,108.96,139.52,77.681,118.62,101.11,107.75,99.81,102.56,134.18,136.66,116.42,143.16,71.001,116.66,114.35,100.82,104.9,146.83,147.55,141.92,105.87,97.645,94.321,91.046,126.86,87.997,125.24,146.37,135.22,99.571,113.48,151.34,84.809,101.22,89.59,109.04,121.24,90.954,126.03,96.962,137.22,92.117,136.71,140.71,143.77,121.69,150.01,78.299,120.45,95.405,99.398,88.941,113.34
128.93,127.79,85.852,123.58,63.619,98.847,90.16,81.308,93.314,81.437,123.21,124.97,95.76,125.12,62.535,96.753,90.133,91.71,87.785,129.83,133.5,134.57,81.818,94.656,82.386,67.953,112.95,71.598,119.37,134.88,134.23,88.967,95.153,131.55,77.55,95.74,88.714,89.512,115.13,75.737,123.29,73.103,131.15,77.085,124.86,135.17,137.23,104.11,138.26,82.125,98.025,97.467,93.166,97.885,86.964
154.24,145.84,98.399,136.77,105.01,106.35,91.017,90.399,137.41,96.274,161.23,149.75,115.04,152.75,108.28,112.44,100.86,130.5,98.806,159.33,142.73,149.37,88.539,139.76,94.433,93.553,143.09,84.636,146.11,153.35,146.47,95.535,94.151,143.15,111.87,99.745,84.59,101.5,138.44,95.09,139.15,97.991,156.54,89.5,140.11,160.92,150.29,123.1,160.87,113.33,114.26,102.1,107.93,109.53,104.49
